order_id,order_date,product_id,qty,discount_percentage,unit_price,store_id
IN-5253,2021-04-09,P-147,3,0.3,199,IK-35
IN-5927,2023-04-29,P-60,1,0.1,15,IK-35
IN-7212,2023-01-30,P-66,2,0.2,5,IK-35
IN-9768,2021-07-13,P-92,3,0.3,19.99,IK-35
IN-9790,2022-10-14,P-20,4,0.4,199,IK-35
IN-11623,2023-07-11,P-84,1,0.1,499,IK-35
IN-11660,2023-07-28,P-126,1,0.1,4.99,IK-35
IN-12377,2022-07-29,P-113,4,0.4,199,IK-35
IN-12597,2023-04-10,P-115,1,0.1,79.99,IK-35
IN-13497,2023-11-07,P-33,1,0.1,49.99,IK-35
IN-14063,2023-12-01,P-96,3,0.3,249,IK-35
IN-15112,2021-04-27,P-159,4,0.4,149,IK-35
IN-15726,2022-07-31,P-96,4,0.4,249,IK-35
IN-18278,2021-11-06,P-17,1,0.1,279,IK-35
IN-19309,2022-03-16,P-98,4,0.4,199,IK-35
IN-20135,2022-02-19,P-174,1,0.1,19.99,IK-35
IN-22820,2022-06-23,P-173,3,0.3,249,IK-35
IN-24640,2023-01-13,P-33,4,0.4,49.99,IK-35
IN-30977,2021-08-30,P-51,1,0.1,3.99,IK-35
IN-2194,2023-06-28,P-156,1,0.1,129,IK-35
IN-2447,2022-12-15,P-114,1,0.1,99,IK-35
IN-2880,2023-07-23,P-55,3,0.3,39.99,IK-35
IN-4114,2021-04-14,P-171,3,0.3,39.99,IK-35
IN-4182,2022-03-21,P-142,3,0.3,25,IK-35
IN-4791,2022-03-20,P-85,1,0.1,29.99,IK-35
IN-6633,2023-01-24,P-44,2,0.2,59.99,IK-35
IN-6892,2021-11-24,P-163,2,0.2,59.99,IK-35
IN-7757,2022-04-30,P-74,1,0.1,39.99,IK-35
IN-8271,2023-06-28,P-115,2,0.2,79.99,IK-35
IN-8605,2023-03-16,P-29,1,0.1,49.99,IK-35
IN-8892,2021-01-30,P-18,1,0.1,45,IK-35
IN-10276,2022-06-30,P-65,1,0.1,10,IK-35
IN-10932,2022-11-04,P-169,2,0.2,89,IK-35
IN-11396,2022-05-03,P-9,3,0.3,249,IK-35
IN-11906,2023-01-28,P-139,3,0.3,29.99,IK-35
IN-13696,2021-05-17,P-116,1,0.1,149,IK-35
IN-15909,2022-04-13,P-75,1,0.1,249,IK-35
IN-2225,2022-07-18,P-76,1,0.1,59.99,IK-35
IN-9576,2022-11-24,P-118,3,0.3,7.99,IK-35
IN-11811,2023-02-01,P-5,1,0.1,89.99,IK-35
IN-12064,2022-06-03,P-31,4,0.4,19.99,IK-35
IN-13447,2022-03-14,P-7,4,0.4,59.99,IK-35
IN-14215,2022-09-11,P-73,3,0.3,799,IK-35
IN-16774,2023-05-01,P-39,4,0.4,99,IK-35
IN-17709,2021-01-03,P-139,4,0.4,29.99,IK-35
IN-17803,2022-01-03,P-23,2,0.2,9.99,IK-35
IN-17928,2022-11-21,P-64,1,0.1,9.99,IK-35
IN-19526,2021-09-19,P-58,3,0.3,79.99,IK-35
IN-20765,2022-10-16,P-40,4,0.4,34.99,IK-35
IN-27259,2022-05-23,P-124,3,0.3,299,IK-35
IN-29183,2022-11-18,P-96,4,0.4,249,IK-35
IN-31644,2023-01-14,P-73,4,0.4,799,IK-35
IN-3075,2021-04-09,P-101,3,0.3,35,IK-35
IN-5959,2021-08-16,P-153,2,0.2,9.99,IK-35
IN-6310,2021-09-23,P-8,3,0.3,99.99,IK-35
IN-7217,2021-04-24,P-92,1,0.1,19.99,IK-35
IN-8069,2022-03-13,P-154,3,0.3,29.99,IK-35
IN-11338,2022-04-17,P-173,2,0.2,249,IK-35
IN-11386,2023-07-22,P-128,2,0.2,199,IK-35
IN-13084,2022-11-08,P-7,4,0.4,59.99,IK-35
IN-17482,2021-07-27,P-162,4,0.4,19.99,IK-35
IN-17588,2022-02-14,P-167,4,0.4,119,IK-35
IN-18173,2023-04-05,P-128,1,0.1,199,IK-35
IN-18785,2022-12-22,P-115,2,0.2,79.99,IK-35
IN-24374,2021-07-10,P-114,3,0.3,99,IK-35
IN-24620,2022-05-04,P-67,4,0.4,179,IK-35
IN-26139,2021-07-06,P-114,4,0.4,99,IK-35
IN-27669,2022-11-21,P-34,4,0.4,125,IK-35
IN-28816,2023-09-03,P-2,2,0.2,29.99,IK-35
IN-30010,2021-11-09,P-115,2,0.2,79.99,IK-35
IN-31587,2023-04-03,P-154,3,0.3,29.99,IK-35
IN-3610,2021-12-19,P-55,4,0.4,39.99,IK-35
IN-3615,2022-03-27,P-33,1,0.1,49.99,IK-35
IN-3818,2023-03-11,P-19,3,0.3,89.99,IK-35
IN-6546,2021-11-08,P-166,1,0.1,49.99,IK-35
IN-7144,2021-04-16,P-157,4,0.4,9.99,IK-35
IN-8942,2021-04-20,P-83,3,0.3,15,IK-35
IN-11086,2023-11-04,P-32,4,0.4,89,IK-35
IN-11535,2021-05-08,P-111,2,0.2,89,IK-35
IN-13457,2021-10-23,P-165,4,0.4,179,IK-35
IN-1033,2022-10-24,P-155,1,0.1,699,IK-35
IN-2938,2023-08-20,P-4,3,0.3,79.99,IK-35
IN-4323,2022-06-06,P-33,1,0.1,49.99,IK-35
IN-4401,2023-06-08,P-53,3,0.3,69.99,IK-35
IN-5935,2022-11-20,P-34,1,0.1,125,IK-35
IN-8561,2022-02-10,P-91,2,0.2,119,IK-35
IN-13406,2023-11-23,P-10,1,0.1,6.99,IK-35
IN-16134,2022-09-24,P-68,1,0.1,29.99,IK-35
IN-16969,2022-10-04,P-134,4,0.4,29.99,IK-35
IN-23811,2023-02-02,P-100,3,0.3,12.99,IK-35
IN-26909,2023-05-05,P-49,1,0.1,229,IK-35
IN-27535,2023-07-01,P-42,3,0.3,89.99,IK-35
IN-785,2021-04-15,P-75,4,0.4,249,IK-35
IN-6882,2021-03-03,P-121,3,0.3,129,IK-35
IN-7346,2022-12-17,P-92,4,0.4,19.99,IK-35
IN-7826,2022-12-12,P-117,2,0.2,19.99,IK-35
IN-9180,2021-01-08,P-172,1,0.1,899,IK-35
IN-13485,2021-05-31,P-61,2,0.2,9.99,IK-35
IN-13563,2023-05-02,P-123,3,0.3,249,IK-35
IN-15525,2023-08-13,P-9,3,0.3,249,IK-35
IN-17777,2021-10-20,P-97,3,0.3,139,IK-35
IN-21769,2022-04-19,P-142,3,0.3,25,IK-35
IN-25583,2021-06-02,P-28,3,0.3,5.99,IK-35
IN-31842,2023-07-28,P-56,4,0.4,7.99,IK-35
IN-1611,2023-11-03,P-41,4,0.4,149,IK-35
IN-1836,2023-03-10,P-59,2,0.2,49.99,IK-35
IN-2442,2022-06-26,P-129,2,0.2,349,IK-35
IN-3282,2023-04-20,P-50,4,0.4,199,IK-35
IN-3784,2023-09-25,P-165,3,0.3,179,IK-35
IN-4058,2022-03-18,P-118,2,0.2,7.99,IK-35
IN-10566,2021-08-15,P-148,2,0.2,999,IK-35
IN-12623,2021-06-15,P-31,4,0.4,19.99,IK-35
IN-12755,2021-04-15,P-100,2,0.2,12.99,IK-35
IN-13336,2021-12-30,P-35,2,0.2,14.99,IK-35
IN-14516,2023-01-05,P-123,4,0.4,249,IK-35
IN-15105,2023-06-25,P-29,1,0.1,49.99,IK-35
IN-15521,2021-06-19,P-165,1,0.1,179,IK-35
IN-1760,2022-01-15,P-109,2,0.2,179,IK-36
IN-3460,2021-01-31,P-148,2,0.2,999,IK-36
IN-4561,2021-10-09,P-72,2,0.2,39.99,IK-36
IN-5334,2022-09-03,P-115,4,0.4,79.99,IK-36
IN-5607,2021-11-04,P-1,1,0.1,59.99,IK-36
IN-7093,2021-03-06,P-56,3,0.3,7.99,IK-36
IN-8245,2023-02-19,P-43,1,0.1,175,IK-36
IN-9166,2022-07-01,P-148,1,0.1,999,IK-36
IN-11861,2022-09-26,P-29,2,0.2,49.99,IK-36
IN-13956,2023-10-25,P-108,3,0.3,5.99,IK-36
IN-14058,2023-08-24,P-154,1,0.1,29.99,IK-36
IN-14757,2021-12-30,P-115,3,0.3,79.99,IK-36
IN-19411,2021-07-09,P-14,2,0.2,29.99,IK-36
IN-19638,2023-12-16,P-143,3,0.3,129,IK-36
IN-19645,2023-01-03,P-25,4,0.4,35,IK-36
IN-20730,2023-11-06,P-25,1,0.1,35,IK-36
IN-21490,2023-07-10,P-9,4,0.4,249,IK-36
IN-22113,2021-04-18,P-57,1,0.1,79.99,IK-36
IN-22357,2021-08-26,P-164,2,0.2,39.99,IK-36
IN-26972,2022-04-23,P-61,2,0.2,9.99,IK-36
IN-27616,2023-01-29,P-2,3,0.3,29.99,IK-36
IN-28463,2021-03-25,P-133,1,0.1,159,IK-36
IN-28540,2023-08-15,P-36,4,0.4,39.99,IK-36
IN-28680,2021-06-24,P-27,2,0.2,149,IK-36
IN-28974,2023-05-08,P-158,1,0.1,29.99,IK-36
IN-30854,2022-08-06,P-58,2,0.2,79.99,IK-36
IN-108,2023-11-10,P-168,2,0.2,199,IK-36
IN-346,2023-02-05,P-170,4,0.4,79.99,IK-36
IN-4680,2023-08-02,P-7,1,0.1,59.99,IK-36
IN-7322,2022-01-09,P-92,1,0.1,19.99,IK-36
IN-9706,2022-01-13,P-22,1,0.1,159,IK-36
IN-10141,2021-03-23,P-143,2,0.2,129,IK-36
IN-11784,2021-09-04,P-38,4,0.4,14.99,IK-36
IN-12783,2022-06-01,P-144,1,0.1,149,IK-36
IN-13322,2023-01-16,P-84,2,0.2,499,IK-36
IN-16060,2023-08-21,P-77,3,0.3,9.99,IK-36
IN-16684,2023-01-07,P-125,4,0.4,69,IK-36
IN-24768,2022-02-14,P-62,2,0.2,179,IK-36
IN-24880,2023-12-15,P-17,4,0.4,279,IK-36
IN-25414,2021-12-25,P-31,4,0.4,19.99,IK-36
IN-26065,2023-12-12,P-92,4,0.4,19.99,IK-36
IN-30101,2023-06-23,P-27,2,0.2,149,IK-36
IN-31351,2023-03-05,P-84,1,0.1,499,IK-36
IN-569,2022-10-06,P-142,3,0.3,25,IK-36
IN-600,2023-09-18,P-106,1,0.1,19.99,IK-36
IN-4626,2021-05-12,P-7,1,0.1,59.99,IK-36
IN-9513,2021-05-03,P-146,3,0.3,249,IK-36
IN-10277,2022-07-03,P-15,3,0.3,999,IK-36
IN-11393,2022-06-08,P-8,2,0.2,99.99,IK-36
IN-13258,2023-12-28,P-26,1,0.1,349,IK-36
IN-15029,2023-01-26,P-51,4,0.4,3.99,IK-36
IN-1311,2022-03-12,P-92,1,0.1,19.99,IK-36
IN-2259,2021-01-27,P-58,4,0.4,79.99,IK-36
IN-2996,2021-02-18,P-134,3,0.3,29.99,IK-36
IN-4537,2023-05-09,P-5,4,0.4,89.99,IK-36
IN-5737,2023-10-27,P-162,4,0.4,19.99,IK-36
IN-8287,2022-08-22,P-71,1,0.1,99,IK-36
IN-8430,2021-03-11,P-137,4,0.4,79.99,IK-36
IN-10531,2022-05-08,P-168,4,0.4,199,IK-36
IN-14144,2021-05-06,P-166,1,0.1,49.99,IK-36
IN-16671,2022-12-15,P-151,1,0.1,159,IK-36
IN-20063,2023-12-22,P-5,3,0.3,89.99,IK-36
IN-20371,2022-08-14,P-133,1,0.1,159,IK-36
IN-20376,2023-01-20,P-145,1,0.1,179,IK-36
IN-23242,2023-01-17,P-136,3,0.3,199,IK-36
IN-24696,2022-10-14,P-136,1,0.1,199,IK-36
IN-25967,2022-12-02,P-24,3,0.3,49.99,IK-36
IN-29542,2023-09-18,P-26,2,0.2,349,IK-36
IN-29628,2023-07-29,P-114,4,0.4,99,IK-36
IN-29814,2022-06-30,P-80,4,0.4,99,IK-36
IN-30487,2023-05-10,P-6,3,0.3,24.99,IK-36
IN-4124,2021-09-28,P-110,4,0.4,299,IK-36
IN-6555,2021-09-07,P-107,4,0.4,199,IK-36
IN-7369,2021-03-01,P-132,4,0.4,249,IK-36
IN-8563,2021-01-17,P-165,3,0.3,179,IK-36
IN-11740,2023-10-23,P-148,3,0.3,999,IK-36
IN-12929,2023-02-08,P-107,2,0.2,199,IK-36
IN-13866,2023-09-17,P-122,3,0.3,49,IK-36
IN-19011,2023-02-28,P-75,1,0.1,249,IK-36
IN-19808,2021-12-29,P-91,2,0.2,119,IK-36
IN-24082,2021-02-21,P-11,2,0.2,24.99,IK-36
IN-24875,2021-03-11,P-7,2,0.2,59.99,IK-36
IN-25400,2021-04-06,P-105,1,0.1,79.99,IK-36
IN-28176,2023-04-12,P-153,4,0.4,9.99,IK-36
IN-28396,2022-02-06,P-69,4,0.4,5.99,IK-36
IN-28871,2022-05-24,P-139,4,0.4,29.99,IK-36
IN-221,2023-01-05,P-10,2,0.2,6.99,IK-36
IN-1536,2021-01-03,P-82,2,0.2,199,IK-36
IN-2532,2022-03-02,P-92,4,0.4,19.99,IK-36
IN-4836,2022-04-01,P-131,3,0.3,699,IK-36
IN-6933,2022-07-08,P-38,2,0.2,14.99,IK-36
IN-7103,2022-02-03,P-159,1,0.1,149,IK-36
IN-7683,2022-07-20,P-148,3,0.3,999,IK-36
IN-8061,2021-04-09,P-153,3,0.3,9.99,IK-36
IN-9846,2022-02-10,P-80,4,0.4,99,IK-36
IN-10468,2022-05-01,P-170,3,0.3,79.99,IK-36
IN-10955,2021-07-06,P-59,3,0.3,49.99,IK-36
IN-13149,2022-05-13,P-63,1,0.1,7.99,IK-36
IN-14130,2022-12-23,P-89,2,0.2,599,IK-36
IN-4628,2023-10-02,P-80,1,0.1,99,IK-36
IN-4759,2022-04-25,P-29,1,0.1,49.99,IK-36
IN-5738,2023-09-13,P-17,4,0.4,279,IK-36
IN-8780,2021-06-20,P-109,1,0.1,179,IK-36
IN-11658,2023-05-28,P-73,3,0.3,799,IK-36
IN-13819,2022-08-22,P-65,2,0.2,10,IK-36
IN-14996,2023-05-08,P-32,4,0.4,89,IK-36
IN-16630,2023-04-10,P-118,2,0.2,7.99,IK-36
IN-19537,2021-03-13,P-32,3,0.3,89,IK-36
IN-20778,2023-10-11,P-40,4,0.4,34.99,IK-36
IN-25325,2021-03-22,P-164,3,0.3,39.99,IK-36
IN-25946,2021-04-07,P-77,1,0.1,9.99,IK-36
IN-27675,2021-07-18,P-64,3,0.3,9.99,IK-36
IN-29131,2023-01-22,P-82,2,0.2,199,IK-36
IN-30207,2022-06-05,P-49,4,0.4,229,IK-36
IN-31799,2022-03-11,P-100,1,0.1,12.99,IK-36
IN-31825,2022-11-12,P-158,1,0.1,29.99,IK-36
IN-2392,2021-04-27,P-154,3,0.3,29.99,IK-36
IN-4996,2022-02-09,P-156,4,0.4,129,IK-36
IN-8247,2022-10-15,P-122,4,0.4,49,IK-36
IN-8821,2021-04-13,P-61,4,0.4,9.99,IK-36
IN-12502,2023-07-31,P-64,4,0.4,9.99,IK-36
IN-12557,2021-02-22,P-106,3,0.3,19.99,IK-36
IN-16397,2021-04-05,P-129,1,0.1,349,IK-36
IN-17066,2023-02-21,P-48,1,0.1,199,IK-36
IN-17456,2022-03-08,P-85,3,0.3,29.99,IK-36
IN-19083,2021-06-07,P-62,4,0.4,179,IK-36
IN-20801,2022-12-22,P-44,4,0.4,59.99,IK-36
IN-21116,2021-05-31,P-4,3,0.3,79.99,IK-36
IN-22045,2021-05-06,P-142,3,0.3,25,IK-36
IN-22148,2022-12-12,P-92,2,0.2,19.99,IK-36
IN-23562,2021-01-28,P-19,1,0.1,89.99,IK-36
IN-24069,2022-09-07,P-55,1,0.1,39.99,IK-36
IN-26944,2021-05-26,P-117,2,0.2,19.99,IK-36
IN-28350,2023-07-10,P-13,2,0.2,699,IK-36
IN-5497,2022-04-16,P-133,4,0.4,159,IK-36
IN-5997,2021-08-13,P-64,1,0.1,9.99,IK-36
IN-6168,2022-04-21,P-114,1,0.1,99,IK-36
IN-6506,2021-09-20,P-111,2,0.2,89,IK-36
IN-8191,2022-08-26,P-146,3,0.3,249,IK-36
IN-8377,2021-03-20,P-6,3,0.3,24.99,IK-36
IN-8407,2021-01-29,P-69,2,0.2,5.99,IK-36
IN-10838,2022-10-01,P-91,1,0.1,119,IK-36
IN-14375,2023-08-21,P-57,2,0.2,79.99,IK-36
IN-15257,2021-12-31,P-29,3,0.3,49.99,IK-36
IN-1046,2022-01-04,P-111,4,0.4,89,IK-36
IN-3017,2022-06-12,P-115,2,0.2,79.99,IK-36
IN-5795,2021-02-14,P-88,3,0.3,249,IK-36
IN-5852,2021-12-19,P-166,2,0.2,49.99,IK-36
IN-8422,2022-01-25,P-109,3,0.3,179,IK-36
IN-11620,2023-09-13,P-145,2,0.2,179,IK-36
IN-11645,2023-12-27,P-171,1,0.1,39.99,IK-36
IN-15249,2022-01-07,P-163,4,0.4,59.99,IK-36
IN-15497,2021-11-20,P-119,2,0.2,12.99,IK-36
IN-17030,2021-10-08,P-8,1,0.1,99.99,IK-36
IN-19096,2022-01-12,P-113,2,0.2,199,IK-36
IN-22852,2022-10-21,P-45,2,0.2,59.99,IK-36
IN-25351,2023-11-16,P-174,4,0.4,19.99,IK-36
IN-25828,2021-01-09,P-66,4,0.4,5,IK-36
IN-27008,2021-06-23,P-37,4,0.4,129,IK-36
IN-27317,2021-04-03,P-7,3,0.3,59.99,IK-36
IN-27419,2022-04-05,P-151,2,0.2,159,IK-36
IN-27798,2021-07-11,P-102,3,0.3,4.99,IK-36
IN-27866,2021-04-30,P-146,3,0.3,249,IK-36
IN-27965,2021-09-14,P-125,2,0.2,69,IK-36
IN-29439,2022-07-08,P-34,3,0.3,125,IK-36
IN-2906,2021-08-12,P-157,1,0.1,9.99,IK-36
IN-5696,2022-12-13,P-71,1,0.1,99,IK-36
IN-6985,2021-11-08,P-97,3,0.3,139,IK-36
IN-12535,2022-01-14,P-48,4,0.4,199,IK-36
IN-16989,2023-05-25,P-103,1,0.1,59.99,IK-36
IN-22846,2021-10-04,P-54,3,0.3,39.99,IK-36
IN-24164,2022-08-23,P-95,4,0.4,399,IK-36
IN-26705,2022-10-22,P-117,4,0.4,19.99,IK-36
IN-28300,2023-04-13,P-6,1,0.1,24.99,IK-36
IN-29387,2023-12-01,P-31,3,0.3,19.99,IK-36
IN-30638,2022-10-25,P-159,3,0.3,149,IK-36
IN-882,2021-12-16,P-118,2,0.2,7.99,IK-36
IN-1066,2021-01-13,P-174,4,0.4,19.99,IK-36
IN-1360,2022-12-28,P-11,1,0.1,24.99,IK-36
IN-3744,2022-09-17,P-66,2,0.2,5,IK-36
IN-5928,2023-07-26,P-102,3,0.3,4.99,IK-36
IN-8816,2021-05-22,P-11,3,0.3,24.99,IK-36
IN-9370,2023-03-26,P-38,2,0.2,14.99,IK-36
IN-12398,2023-08-04,P-65,2,0.2,10,IK-36
IN-14396,2021-05-31,P-6,4,0.4,24.99,IK-36
IN-15195,2023-02-01,P-35,1,0.1,14.99,IK-36
IN-15592,2022-07-07,P-159,2,0.2,149,IK-36
IN-15617,2021-08-19,P-134,2,0.2,29.99,IK-36
IN-15841,2022-11-21,P-23,1,0.1,9.99,IK-36
IN-316,2021-08-09,P-39,1,0.1,99,IK-37
IN-3745,2022-08-01,P-12,2,0.2,69.99,IK-37
IN-7770,2023-07-11,P-66,4,0.4,5,IK-37
IN-10333,2021-06-01,P-72,3,0.3,39.99,IK-37
IN-14872,2022-08-01,P-54,4,0.4,39.99,IK-37
IN-15128,2021-07-03,P-165,3,0.3,179,IK-37
IN-18007,2022-07-06,P-99,1,0.1,99,IK-37
IN-20047,2022-03-02,P-168,2,0.2,199,IK-37
IN-21184,2022-08-26,P-43,2,0.2,175,IK-37
IN-23226,2022-05-17,P-110,2,0.2,299,IK-37
IN-25155,2021-01-24,P-125,4,0.4,69,IK-37
IN-28847,2022-10-09,P-119,1,0.1,12.99,IK-37
IN-901,2021-11-10,P-36,4,0.4,39.99,IK-37
IN-929,2023-11-17,P-91,3,0.3,119,IK-37
IN-2964,2022-07-10,P-135,1,0.1,7.99,IK-37
IN-4846,2022-12-07,P-38,3,0.3,14.99,IK-37
IN-5527,2023-09-09,P-107,3,0.3,199,IK-37
IN-10553,2021-06-18,P-94,2,0.2,299,IK-37
IN-15959,2022-12-16,P-112,3,0.3,29.99,IK-37
IN-19968,2021-01-02,P-110,2,0.2,299,IK-37
IN-25182,2023-01-01,P-165,3,0.3,179,IK-37
IN-25630,2022-11-06,P-45,4,0.4,59.99,IK-37
IN-25712,2022-07-18,P-93,2,0.2,19.99,IK-37
IN-7,2022-06-22,P-22,2,0.2,159,IK-37
IN-2055,2022-08-17,P-72,2,0.2,39.99,IK-37
IN-2357,2022-05-24,P-51,2,0.2,3.99,IK-37
IN-2763,2023-01-09,P-29,3,0.3,49.99,IK-37
IN-4594,2023-03-28,P-84,2,0.2,499,IK-37
IN-5135,2021-02-03,P-70,3,0.3,69.99,IK-37
IN-6729,2023-01-16,P-13,4,0.4,699,IK-37
IN-9422,2023-09-07,P-20,4,0.4,199,IK-37
IN-10632,2022-01-03,P-102,1,0.1,4.99,IK-37
IN-11503,2023-09-12,P-140,3,0.3,129,IK-37
IN-11761,2023-05-27,P-82,2,0.2,199,IK-37
IN-12053,2022-08-06,P-139,1,0.1,29.99,IK-37
IN-14952,2023-10-17,P-61,3,0.3,9.99,IK-37
IN-15891,2022-07-11,P-93,2,0.2,19.99,IK-37
IN-15958,2021-04-08,P-62,3,0.3,179,IK-37
IN-1582,2021-01-24,P-114,3,0.3,99,IK-37
IN-3928,2021-10-24,P-105,1,0.1,79.99,IK-37
IN-4343,2023-05-26,P-25,3,0.3,35,IK-37
IN-10088,2023-11-22,P-74,2,0.2,39.99,IK-37
IN-11932,2022-12-12,P-79,2,0.2,159,IK-37
IN-12825,2021-11-13,P-86,1,0.1,49.99,IK-37
IN-16497,2023-07-25,P-5,2,0.2,89.99,IK-37
IN-17416,2021-04-25,P-115,3,0.3,79.99,IK-37
IN-17809,2023-09-30,P-111,2,0.2,89,IK-37
IN-20946,2022-12-19,P-124,2,0.2,299,IK-37
IN-21714,2021-01-08,P-105,1,0.1,79.99,IK-37
IN-21746,2022-05-12,P-99,4,0.4,99,IK-37
IN-22194,2021-10-16,P-114,2,0.2,99,IK-37
IN-23013,2021-10-03,P-108,3,0.3,5.99,IK-37
IN-23904,2022-08-22,P-58,3,0.3,79.99,IK-37
IN-25755,2022-02-22,P-66,1,0.1,5,IK-37
IN-26993,2021-10-05,P-74,3,0.3,39.99,IK-37
IN-28299,2021-01-26,P-123,3,0.3,249,IK-37
IN-28375,2022-04-06,P-140,2,0.2,129,IK-37
IN-30130,2021-01-11,P-122,2,0.2,49,IK-37
IN-2974,2021-11-21,P-5,2,0.2,89.99,IK-37
IN-3284,2021-08-24,P-164,1,0.1,39.99,IK-37
IN-6740,2023-03-26,P-25,3,0.3,35,IK-37
IN-7384,2021-01-23,P-78,4,0.4,329,IK-37
IN-9213,2021-05-02,P-90,3,0.3,179,IK-37
IN-11704,2021-09-11,P-110,1,0.1,299,IK-37
IN-11866,2021-10-12,P-86,3,0.3,49.99,IK-37
IN-12058,2023-10-28,P-173,1,0.1,249,IK-37
IN-13431,2021-07-09,P-122,1,0.1,49,IK-37
IN-15003,2022-04-27,P-164,1,0.1,39.99,IK-37
IN-15335,2022-08-27,P-141,3,0.3,39,IK-37
IN-15908,2023-06-28,P-103,2,0.2,59.99,IK-37
IN-19042,2023-05-31,P-103,2,0.2,59.99,IK-37
IN-20593,2022-05-03,P-38,3,0.3,14.99,IK-37
IN-20940,2021-04-11,P-66,3,0.3,5,IK-37
IN-22806,2022-11-15,P-6,2,0.2,24.99,IK-37
IN-22995,2021-08-30,P-21,3,0.3,129,IK-37
IN-23295,2023-07-02,P-8,1,0.1,99.99,IK-37
IN-23334,2022-09-02,P-66,2,0.2,5,IK-37
IN-23887,2022-02-13,P-168,1,0.1,199,IK-37
IN-25121,2023-02-28,P-88,2,0.2,249,IK-37
IN-26330,2021-09-12,P-112,2,0.2,29.99,IK-37
IN-28938,2021-08-11,P-43,2,0.2,175,IK-37
IN-29546,2022-01-13,P-171,1,0.1,39.99,IK-37
IN-30679,2022-02-16,P-63,4,0.4,7.99,IK-37
IN-30904,2023-08-03,P-87,3,0.3,99,IK-37
IN-375,2023-08-11,P-31,4,0.4,19.99,IK-37
IN-2221,2023-01-30,P-158,2,0.2,29.99,IK-37
IN-2367,2021-02-26,P-72,1,0.1,39.99,IK-37
IN-8609,2022-11-26,P-93,4,0.4,19.99,IK-37
IN-8789,2022-08-28,P-24,2,0.2,49.99,IK-37
IN-9043,2021-08-19,P-127,4,0.4,29.99,IK-37
IN-9076,2022-04-25,P-23,1,0.1,9.99,IK-37
IN-13665,2023-12-01,P-85,3,0.3,29.99,IK-37
IN-13702,2021-10-18,P-87,2,0.2,99,IK-37
IN-2461,2023-07-22,P-36,1,0.1,39.99,IK-37
IN-4596,2021-05-03,P-159,1,0.1,149,IK-37
IN-5170,2021-05-16,P-164,4,0.4,39.99,IK-37
IN-8888,2021-07-30,P-47,1,0.1,3.99,IK-37
IN-9925,2023-09-25,P-129,4,0.4,349,IK-37
IN-10540,2022-10-29,P-70,3,0.3,69.99,IK-37
IN-10574,2021-03-01,P-76,4,0.4,59.99,IK-37
IN-10609,2022-11-26,P-144,2,0.2,149,IK-37
IN-11260,2022-03-27,P-20,3,0.3,199,IK-37
IN-13144,2023-05-16,P-62,4,0.4,179,IK-37
IN-13717,2023-04-15,P-129,3,0.3,349,IK-37
IN-15410,2023-01-22,P-64,3,0.3,9.99,IK-37
IN-16112,2023-05-28,P-125,2,0.2,69,IK-37
IN-17020,2022-05-28,P-119,2,0.2,12.99,IK-37
IN-18636,2021-09-18,P-69,4,0.4,5.99,IK-37
IN-20654,2022-01-30,P-103,3,0.3,59.99,IK-37
IN-22911,2023-06-27,P-67,4,0.4,179,IK-37
IN-24223,2021-04-30,P-145,4,0.4,179,IK-37
IN-25102,2022-01-24,P-34,2,0.2,125,IK-37
IN-28355,2021-07-01,P-109,2,0.2,179,IK-37
IN-30723,2023-05-01,P-154,3,0.3,29.99,IK-37
IN-31565,2022-04-01,P-117,1,0.1,19.99,IK-37
IN-1152,2022-03-02,P-161,1,0.1,149,IK-37
IN-1184,2021-10-11,P-118,2,0.2,7.99,IK-37
IN-2205,2022-03-18,P-138,2,0.2,199,IK-37
IN-2912,2021-06-09,P-20,1,0.1,199,IK-37
IN-4278,2021-01-31,P-53,3,0.3,69.99,IK-37
IN-4573,2022-08-10,P-40,4,0.4,34.99,IK-37
IN-10092,2022-09-18,P-94,3,0.3,299,IK-37
IN-12548,2022-11-25,P-74,1,0.1,39.99,IK-37
IN-15703,2023-05-04,P-173,1,0.1,249,IK-37
IN-18693,2023-05-07,P-63,3,0.3,7.99,IK-37
IN-20653,2021-07-18,P-171,2,0.2,39.99,IK-37
IN-21096,2021-03-08,P-148,4,0.4,999,IK-37
IN-23949,2023-05-03,P-120,4,0.4,129,IK-37
IN-25883,2022-04-04,P-122,1,0.1,49,IK-37
IN-27754,2023-02-23,P-16,3,0.3,129,IK-37
IN-30553,2023-07-01,P-84,1,0.1,499,IK-37
IN-969,2021-02-07,P-36,4,0.4,39.99,IK-37
IN-1261,2023-05-20,P-20,4,0.4,199,IK-37
IN-1498,2021-01-07,P-43,3,0.3,175,IK-37
IN-4162,2022-09-05,P-53,4,0.4,69.99,IK-37
IN-5206,2023-03-29,P-10,1,0.1,6.99,IK-37
IN-9515,2023-01-17,P-159,2,0.2,149,IK-37
IN-12004,2021-05-02,P-58,3,0.3,79.99,IK-37
IN-12741,2022-03-24,P-160,4,0.4,149,IK-37
IN-12926,2022-03-13,P-26,4,0.4,349,IK-37
IN-14033,2023-04-14,P-101,1,0.1,35,IK-37
IN-387,2022-11-01,P-96,2,0.2,249,IK-37
IN-3510,2022-07-30,P-28,1,0.1,5.99,IK-37
IN-3656,2021-07-30,P-80,2,0.2,99,IK-37
